College Code,College Name,District,Type,EIIN,Address
3429,SHAHID SMRITI ADARSHA COLLEGE,DINAJPUR,Non Govt.,120450,"PHULBARI, DINAJPUR"
3430,MAINUL HASSAN MAHABIDDALAYA,DINAJPUR,Non Govt.,120199,"MANGALPUR, BIRAL"
3431,KHOLAHATI COLLEGE,DINAJPUR,Non Govt.,121056,SHENANIBAS
3432,PARBATIPUR MAHILA COLLEGE,DINAJPUR,Non Govt.,121062,PARBATIPUR
3433,HAKIMPUR WOMEN'S COLLEGE,DINAJPUR,Non Govt.,120539,BANGLA HILI
3434,JOYNANDA DEGREE COLLEGE,DINAJPUR,Non Govt.,120601,JOYNANDA HAT
3435,DINAJPUR SANGEET COLLEGE,DINAJPUR,Non Govt.,120821,CHAKBAZAR
3436,MONMATHPUR IDEAL COLLEGE,DINAJPUR,Non Govt.,121057,MONMATHPUR
3437,ICHHAMOTI WOMEN'S COLLEGE,DINAJPUR,Non Govt.,120388,RANIRBANDAR
3438,KAHAROL WOMENS DEGREE COLLEGE,DINAJPUR,Non Govt.,120602,
3439,KATLA DEGREE COLLEGE,DINAJPUR,Non Govt.,120023,KATLAHAT
3440,HOSENPUR COLLEGE,DINAJPUR,Non Govt.,120700,HOSENPUR
3441,DINAJPUR LAW COLLEGE,DINAJPUR,Non Govt.,,Sadar
3442,PARBATIPUR B.ED. COLLEGE,DINAJPUR,Non Govt.,,Parbatipur
3443,DINAJPUR SHIKKHAK PROSHIKHAN COLLEGE,DINAJPUR,Non Govt.,,Bawbari
3444,CHANDGANG DEGREE COLLEGE,DINAJPUR,Non Govt.,120824,MUJAHIDPUR
3445,KHANSAMA DEGREE COLLEGE,DINAJPUR,Non Govt.,120697,GOBINDOPUR
3446,KAHAROL GOVT. COLLEGE,DINAJPUR,Govt.,120600,MOHARAJGONJ
3447,BIRGONJ MOHILA COLLEGE,DINAJPUR,Non Govt.,120125,"BIRGANJ, DINAJPUR"
3448,BIRAL MOHILA COLLEGE,DINAJPUR,Non Govt.,120201,"BIROL, DINAJPUR"
3449,GOLAPGONJ DEGREE COLLEGE,DINAJPUR,Non Govt.,120128,GOLAPGONJ HAT
3450,KARENTHAT DEGREE COLLEGE,DINAJPUR,Non Govt.,120394,CHIRIRBANDOR
3451,DEOGAON BOKULTALA COLLEGE,DINAJPUR,Non Govt.,120268,"BATASON, MURARIPUR"
3452,KHANSAMA WOMENS COLLEGE,DINAJPUR,Non Govt.,120699,KHANSAMA
3453,PURBA MOLLIKPUR WOMENS COLLEGE,DINAJPUR,Non Govt.,120604,SUNDARPUR
3454,KANCHAN NEW MODEL COLLEGE,DINAJPUR,Non Govt.,,"KANCHAN, BIROL"
3455,JAGATPUR COLLEGE,DINAJPUR,Non Govt.,,"boznapur, birol"
3456,AFTABGANJ MOHILA COLLEGE,DINAJPUR,Non Govt.,120939,"CHAKMOHON, AFTABGANJ"
3457,BANGABANDHU GOVT. COLLEGE,DINAJPUR,Govt.,120449,"Betdighi, Fulbari"
3458,HATRAMPUR COLLEGE,DINAJPUR,Non Govt.,120269,Bochaganj
3459,DAXMIN KOTOALI COLLEGE,DINAJPUR,Non Govt.,120817,DINAJPUR SADAR
3460,S. F LIBRARY & INFORMATION SCIENCE COLLEGE,DINAJPUR,Non Govt.,,"SADAR, DINAJPUR"
3461,CHIRIRBANDAR WOMEN'S COLLEGE,DINAJPUR,Non Govt.,120392,
3301,GAIBANDHA GOVT. COLLEGE,GAIBANDHA,Govt.,121184,THANA PARA
3302,GAIBANDHA GOVT. MAHILA COLLEGE,GAIBANDHA,Govt.,121183,D.B ROAD
3303,GAIBANDHA ADARSHA COLLEGE,GAIBANDHA,Non Govt.,121185,POUROSHOVA
3304,BONARPARA GOVT. COLLEGE,GAIBANDHA,Govt.,121610,BONARPARA
3305,SUNDARGANJ DEED WRITER GOVT. COLLEGE,GAIBANDHA,Govt.,121755,SUNDARGANJ
3306,KAMDIA NURUL HAQUE DEGREE COLLEGE,GAIBANDHA,Non Govt.,121351,"KAMDIA, KAMDIA"
3307,GOVINDAGANJ MAHILA COLLEGE,GAIBANDHA,Non Govt.,121349,GOBINDAGANJ
3308,GOBINDAGANJ GOVERNMENT COLLEGE,GAIBANDHA,Govt.,121347,BORDHANKUTI
3309,SADULLAPUR GOVT. COLLEGE,GAIBANDHA,Govt.,121539,SADULLAPUR
3310,NOLDANGA COLLEGE,GAIBANDHA,Non Govt.,121538,NALDANGA
3311,PALASHBARI GOVT. COLLEGE,GAIBANDHA,Govt.,121426,PALASHBARI
3312,POLASH BARI ADARSHA COLLEGE,GAIBANDHA,Non Govt.,121425,PALASHBARI
3313,SHAH AJGAR ALI COLLEGE,GAIBANDHA,Non Govt.,121537,DHAPERHAT
3314,SUNDARGANJ MAHILA COLLEGE,GAIBANDHA,Non Govt.,121757,SUNDARGANJ
3315,DHARMAPUR ABDUL JABBAR COLLEGE,GAIBANDHA,Non Govt.,121754,DHARMAPUR
3316,BELKA COLLEGE,GAIBANDHA,Non Govt.,121759,BELKA
3317,SAGHATA COLLEGE,GAIBANDHA,Non Govt.,121609,SAGHATA
3318,PHOOLCHHARI GOVT. COLLEGE,GAIBANDHA,Govt.,121099,BHARATKHALI
3319,SHAHARGACHI ADARSHA DEGREE COLLEGE,GAIBANDHA,Non Govt.,121352,SHAHARGACHI
3320,TULSHI GHAT SHAMSOL HAQUE DEGREE COLLEGE,GAIBANDHA,Non Govt.,121182,TULSHIGHAT
3321,SOBHAGANJ DEGREE COLLEGE,GAIBANDHA,Non Govt.,121758,SOBHAGANJ
3322,KONCHIPARA MAHABIDYALAY,GAIBANDHA,Non Govt.,121098,"KONCHIPARA, BHOWANIGONJ"
3323,GAIBANDHA LAW COLLEGE,GAIBANDHA,Non Govt.,133391,
3324,SADULLAPUR GIRL'S COLLEGE,GAIBANDHA,Non Govt.,121542,SADULLAPUR
3325,GOBINDAGANJ SHIKKHAK PROSHIKHAN COLLEGE,GAIBANDHA,Non Govt.,133761,SHAPTABARNA
3326,SAFIA-ASAB B. P. ED. & LIBRARY & INFORMATION SCIENCE COLLEGE,GAIBANDHA,Non Govt.,,MOHIMAGONJ ROAD
3327,FAKIRHAT SHAHID SMRITI DEGREE COLLEGE,GAIBANDHA,Non Govt.,121427,BALABAMUNIA
3328,HAJI OSMAN GANI COLLEGE,GAIBANDHA,Non Govt.,121186,HAT DARIAPUR
3329,MOHIMAGONJ COLLEGE,GAIBANDHA,Non Govt.,121350,MOHIMAGONJ
3330,DHUBNI KANCHIBARI DEGREE COLLEGE,GAIBANDHA,Non Govt.,121676,DHUBNI BAZAR
3331,BAMANDANGA ABDUL HAQUE COLLEGE,GAIBANDHA,Non Govt.,121756,MONMOTH
3332,MOHIPUR BAZAR COLLEGE,GAIBANDHA,Non Govt.,,"MOHIPUR BAZAR, SADULLAPUR"
3333,UDAYAN WOMENS COLLEGE,GAIBANDHA,Non Govt.,121608,"PUTIMARI, KHAMAR DHANARUHA"
3334,PALASHBARI WOMENS COLLEGE,GAIBANDHA,Non Govt.,,PALASHBARI
3335,JUMARBARI ADARSHA COLLEGE,GAIBANDHA,Non Govt.,121611,SAGHATA
3336,NAKAIHAT COLLEGE,GAIBANDHA,Non Govt.,121344,GOBINDAGANJ
3001,KURIGRAM GOVT. COLLEGE,KURIGRAM,Govt.,122331,KURIGRAM
3002,ULIPUR GOVT. COLLEGE,KURIGRAM,Govt.,122707,ULIPUR
3003,RAJIBPUR DEGREE COLLEGE,KURIGRAM,Govt.,122146,BORAY DANGI
3004,ULIPUR MAHILA COLLEGE,KURIGRAM,Non Govt.,122708,ULIPUR
3005,KURIGRAM GOVT. MAHILA COLLEGE,KURIGRAM,Govt.,122330,SADOR
3006,GOVT. MIR ISMAIL HOSSAIN COLLEGE,KURIGRAM,Govt.,122534,RAJARHAT
3007,NAGESHWARI GOVT. COLLEGE,KURIGRAM,Govt.,122452,PASCHIM NAGESWARI
3008,NAGESWARI MAHILA COLLEGE,KURIGRAM,Non Govt.,122453,NAGESWARI
3009,BHURUNGAMARI GOVT. COLLEGE,KURIGRAM,Govt.,122122,DEWANAR KHAMAR
3010,ROWMARI GOVT. COLLEGE,KURIGRAM,Govt.,122579,ROWMARI
3011,CHILMARI COLLEGE,KURIGRAM,Govt.,122177,"CHILMARI, CHILMARI"
3012,PHOOLBARI COLLEGE,KURIGRAM,Non Govt.,122238,"FULBARI, KURIGRA"
3013,MAJIDA ADARSHA DEGREE COLLEGE,KURIGRAM,Non Govt.,122332,MOLLAPARA
3014,BHETERBANDH COLLEGE,KURIGRAM,Non Govt.,122454,BHITARBANDH
3015,CHILMARI MAHILA COLLEGE,KURIGRAM,Non Govt.,122178,"CHILMARI, KURIGRAM"
3016,GOLAM HABIB MAHILA COLLEGE,KURIGRAM,Non Govt.,122178,"SABUJ PARA, CHILMARI"
3017,KOTCHAKATA COLLEGE,KURIGRAM,Non Govt.,122455,KOCHAKATA
3018,PULLBARI MAHILA COLLEGE,KURIGRAM,Non Govt.,122240,FUBARI
3019,RAIGONJ COLLEGE,KURIGRAM,Non Govt.,122456,RAYGONJ
3020,PANCHPIR DEGREE COLLEGE,KURIGRAM,Non Govt.,122709,PANCHPIR
3021,BHURUNGAMARI MOHILA DEGREE COLLEGE,KURIGRAM,Non Govt.,122123,DEWANAR KHAMAR
3022,RAJARHAT MOHILA DEGREE COLLEGE,KURIGRAM,Non Govt.,122536,RAJARHAT
3023,KURIGRAM LAW COLLEGE,KURIGRAM,Non Govt.,,KURIGRAM-CHILMARI ROAD
3024,KANTHAL BARI COLLEGE,KURIGRAM,Non Govt.,122333,KANTHAL BARI
3025,KURIGRAM TEACHERS' TRAINING COLLEGE,KURIGRAM,Non Govt.,133653,"Sadar, Kurigram"
3026,ROWMARI WOMEN'S COLLEGE,KURIGRAM,Non Govt.,122580,ROWMARI
3027,KASHIPUR DEGREE COLLEGE,KURIGRAM,Non Govt.,122239,"GONGERHAT, FULBARI"
3028,SHONAHAT COLLEGE,KURIGRAM,Non Govt.,122124,BHURUNGAMARI
3029,CHARSHOULMARI DEGREE COLLEGE,KURIGRAM,Non Govt.,122581,CHAR SHOUL MARI
3030,GUNAIGACHH DEGREE COLLEGE,KURIGRAM,Non Govt.,122710,"Gunaigachh, Ulipur"
3031,BOZRA L K AMIN DEGREE COLLEGE,KURIGRAM,Non Govt.,137002,"BOZRA HAT, Ulipur"
3032,JADURCHAR DEGREE COLLEGE,KURIGRAM,Non Govt.,122583,"Jadur Char, Rowmari"
3033,JADUR CHAR MODEL DEGREE COLLEGE,KURIGRAM,Non Govt.,122582,"Rawmari, Kurigram"
3034,BALDIA COLLEGE,KURIGRAM,Non Govt.,137757,
2901,LALMONIRHAT GOVT. COLLEGE,LALMONIRHAT,Govt.,122988,"TALUK, KHUTAMARA"
2902,MAJIDA KHATUN MAHILA COLLEGE,LALMONIRHAT,Govt.,122989,LALMONIRHAT
2903,ADITMARI GOVT. COLLEGE,LALMONIRHAT,Govt.,122767,"ADITMARI, LALMONIRHAT."
2904,GOVT. KARIMUDDIN PUBLIC COLLEGE,LALMONIRHAT,Govt.,122892,"KARIMPUR, KALIGONJ"
2905,JASUMUDDIN KAZI A. GHANI COLLEGE,LALMONIRHAT,Govt.,123027,RASULGONJ
2906,HATIBANDHA ALIMUDDIN COLLEGE,LALMONIRHAT,Govt.,122829,
2907,"UTTAR BANGLA COLLEGE, KAKINA",LALMONIRHAT,Non Govt.,122891,"Kakina, kaligonj"
2908,SHAMSUDDIN KAMARUDDIN COLLEGE,LALMONIRHAT,Non Govt.,122893,"CHAPARHAT, KALIGONJ"
2909,SAPTIBARI COLLEGE,LALMONIRHAT,Non Govt.,122768,SAPTIBARI
2910,TEESTA COLLEGE,LALMONIRHAT,Non Govt.,122985,TEESTA
2911,HATIBANDHA WOMEN'S COLLEGE,LALMONIRHAT,Non Govt.,122830,SIGGIMARI
2912,LALMONIRHAT ADARSHA DEGREE COLLEGE,LALMONIRHAT,Non Govt.,122990,SAPTANA ROAD
2913,PATGRAM ADARSHA DEGREE COLLEGE,LALMONIRHAT,Non Govt.,123026,PATGRAM
2914,PATGRAM WOMEN'S COLLEGE,LALMONIRHAT,Non Govt.,123028,PATGRAM
2915,LALMONIRHAT LAW COLLEGE,LALMONIRHAT,Non Govt.,133756,Sadar
2916,SHAHED ABUL KASHEM COLLEGE,LALMONIRHAT,Non Govt.,122991,BARABARI
2917,BEGUM KAMRUNNESSA COLLEGE,LALMONIRHAT,Non Govt.,122987,"DURAKUTI, Bhelabari"
2918,DAIKHAWA ADERSHA COLLEGE,LALMONIRHAT,Non Govt.,122827,DAIKHAWA
2919,BARAKHATA DEGREE COLLEGE,LALMONIRHAT,Non Govt.,122826,BARAKHATA
2920,UTTRAN COLLEGE,LALMONIRHAT,Non Govt.,122890,BHOTMARI
2921,TUSHBHANDAR MOHILA COLLEGE,LALMONIRHAT,Non Govt.,122894,KALIGANJ
3101,NILPHAMARI GOVT. COLLEGE,NILPHAMARI,Govt.,125189,HAROWA
3102,CHILAHATI GOVT. COLLEGE,NILPHAMARI,Govt.,124893,CHILAHATI
3103,NILPHAMARI GOVT. MAHILA COLLEGE,NILPHAMARI,Govt.,125188,NILPHAMARI
3104,DOMAR GOVT. COLLEGE,NILPHAMARI,Govt.,124892,DOMAR
3105,JOLDHAKA GOVT. COLLEGE,NILPHAMARI,Govt.,124977,JALDHAKA
3106,SAIDPUR GOVT. COLLEGE,NILPHAMARI,Govt.,125243,"KUNDOL, SAIDPUR"
3107,DIMLA ISLAMIA COLLEGE,NILPHAMARI,Non Govt.,124824,SOUTH TIT PARA
3108,MASHIUR RAHMAN DEGREE COLLEGE,NILPHAMARI,Non Govt.,125190,SAIDPUR ROAD
3109,SHIMUL BARI BANGABANDHU GOVERNMENT COLLEGE,NILPHAMARI,Govt.,124978,JALDHAKA
3110,CHANDERHAT COLLEGE,NILPHAMARI,Non Govt.,753647,CHANDERHAT
3111,SONAROY SONGOLSHI COLLEGE,NILPHAMARI,Non Govt.,125191,SONGOLSHI
3112,DOMAR WOMEN'S DEGREE COLLEGE,NILPHAMARI,Non Govt.,124896,CHIKANMATI
3113,KAMARPUKUR COLLEGE,NILPHAMARI,Non Govt.,125245,"KAMARPUKUR, SAIDPUR"
3114,DIMLA GOVT. MOHILA COLLEGE,NILPHAMARI,Govt.,124827,DIMLA
3115,JANATA COLLEGE,NILPHAMARI,Non Govt.,124825,KHAGAKHAGRI BARI
3116,SAIDPUR MOHILA COLLEGE,NILPHAMARI,Non Govt.,125244,MONSHE PARA
3117,RABEYA CHAWDHURY WOMEN'S DEGREE COLLEGE,ILPHAMARI,Non Govt.,124976,jaldhaka
3118,KISORIGONJ DEGREE COLLEGE,NILPHAMARI,Govt.,125053,KISHOREGANJ
3119,NILPHAMARI TEACHERS' TRAINING COLLEGE,NILPHAMARI,Non Govt.,,SADAR
3120,TISTA COLLEGE,NILPHAMARI,Non Govt.,124826,DALIA
3121,MIRGONJ HAT COLLEGE,NILPHAMARI,Non Govt.,124979,MIRGONJHAT
3122,PALASHBARI COLLEGE,NILPHAMARI,Non Govt.,125192,PALASHBARI
3123,TENGONMARI COLLEGE,NILPHAMARI,Non Govt.,135340,KHUTAMARA
3124,RADHARANI MOHILA DEGREE COLLEGE,NILPHAMARI,Non Govt.,125054,KELLABARI
3125,GOMNATI MOHABIDDALAY,NILPHAMARI,Non Govt.,,domar
3126,ANORMARI DEGREE COLLEGE,NILPHAMARI,Non Govt.,,"koimari, kishorigang"
3127,SHAHID ZIAUR RAHMAN COLLEGE,NILPHAMARI,Non Govt.,133764,"Chapani, Dimla"
3128,IDEAL COLLEGE,Non Govt.ILPHAMARI,Non Govt.,124981,jaldhaka Nilphamari
3601,MOQBULAR RAHMAN GOVT. COLLEGE,PANCHAGARH,Govt.,126147,"DOCROPARA, PANCHAGARH"
3602,PANCHAGARH GOVT. MAHILA COLLEGE,PANCHAGARH,Govt.,126148,PANCHAGARH
3603,BHAJANPUR DEGREE COLLEGE,PANCHAGARH,Non Govt.,126192,P.O.BHAJANPUR
3604,PATHRAJ GOVERNMENT COLLEGE,PANCHAGARH,Govt.,125973,COLLEGE PARA
3605,DEBIGANJ GOVT. COLLEGE,PANCHAGARH,Govt.,126047,DEBIGANJ
3606,MIRZA GOLAM HAFIZ COLLEGE,PANCHAGARH,Non Govt.,125864,"CHOTODAP, ATWARI"
3607,"AMLAHAR COLLEGE, PANCHAGARH",PANCHAGARH,Non Govt.,126150,AMLAHAR
3608,SHAHID ZIAUR RAHMAN COLLEGE,PANCHAGARH,Non Govt.,126149,TUNIRHAT
3609,SAKOWA COLLEGE,PANCHAGARH,Non Govt.,125974,SAKOWA
3610,BODA WOMEN COLLEGE,PANCHAGARH,Non Govt.,125976,"THANAPARA, BODA"
3611,BALARAMPUR ADARSHA COLLEGE,PANCHAGARH,Non Govt.,125866,ARAZI MONDAL HAT
3612,BARRISTER JAMIR UDDIN SIRCAR INSTITUTE,PANCHAGARH,Non Govt.,132011,SHINGPARA
3613,TETULIA MAHABIDALAYA,PANCHAGARH,Govt.,126193,TETULIA
3614,MAIDANDIGHI DEGREE COLLEGE,PANCHAGARH,Non Govt.,125975,MAIDANDIGHI
3615,JAGDAL COLLEGE,PANCHAGARH,Non Govt.,126151,JAGDAL
3616,MAJHIPARA MOHILA COLLEGE,PANCHAGARH,Non Govt.,126194,MAJHIPARA
3617,BAGDAHA COLLEGE,PANCHAGARH,Non Govt.,135313,BAGDAHA
3618,DEBIGANJ MOHILA COLLEGE,PANCHAGARH,Non Govt.,126050,DEBIGANJ SADAR
3619,ATWARI ADARSHA WOMENS COLLEGE,PANCHAGARH,Non Govt.,125865,"ATWARI, PANCHAGARH"
3620,BHAULAGONJ DEGREE COLLEGE,PANCHAGARH,Non Govt.,126048,"Bhaulaganj, Debiganj"
3201,CARMICHAEL COLLEGE,RANGPUR,Govt.,127489,MEDICAL PAKARMATHA
3202,SHYAMPUR COLLEGE,RANGPUR,Non Govt.,127490,SHYAMPUR
3203,GANGACHARA GOVT. COLLEGE,RANGPUR,Govt.,127298,Non Govt.ABONIDASH
3204,DHAPERHAT MONIKRISHNA SEN COLLEGE,RANGPUR,Non Govt.,127940,DHAPERHAT
3206,GOVT. BEGUM ROKEYA COLLEGE,RANGPUR,Govt.,127485,SHALBON
3207,RANGPUR GOVT. COLLEGE,RANGPUR,Govt.,127484,RANGPUR SADAR
3208,MAHIGANJ COLLEGE,RANGPUR,Non Govt.,127482,"MAHIGONJ, SADOR"
3209,ANONDALOK COLLEGE,RANGPUR,Non Govt.,127491,BURIRHAT
3210,"GOVT. SHAH ABDUR ROUF COLLEGE, PEERGANJ",RANGPUR,Govt.,127938,PIRGANJ
3211,BADARGANJ GOVT. COLLEGE,RANGPUR,Govt.,127233,BADARGANJ
3212,KAUNIA COLLEGE,RANGPUR,Non Govt.,127357,"KAUNIA, RANGPUR"
3213,PEERGACHHA GOVT. COLLEGE,RANGPUR,Govt.,127769,PIRGACHHA
3214,TARAGANG WAQF ESTATE GOVT. COLLEGE,RANGPUR,Govt.,127977,"TARAGONJ, RANGPUR"
3215,MITHAPUKUR COLLEGE,RANGPUR,Non Govt.,127664,MITHAPUKUR
3216,HARAGACHH GOVT. COLLEGE,RANGPUR,Govt.,127356,"HARAGACH, KAUNIA"
3217,SATHIBARI COLLEGE,RANGPUR,Non Govt.,127665,SATHIBARI
3218,KAUNIA MAHILA COLLEGE,RANGPUR,Non Govt.,127358,SHAHABAJ
3219,PEERGANJ MAHILA COLLEGE,RANGPUR,Non Govt.,127942,PIRGANJ
3220,BADARGANJ MAHILA COLLEGE,RANGPUR,Non Govt.,127234,BADARGANJ
3221,RANGPUR MODEL COLLEGE,RANGPUR,Non Govt.,127486,CADET COLLEGE
3222,MAWLANA KERAMAT ALI COLLEGE,RANGPUR,Non Govt.,127487,PIRZABAD
3223,SHUKURERHAT COLLEGE,RANGPUR,Non Govt.,127662,SHUKURER HAT
3224,MIRZAPUR BASIRUDDIN COLLEGE,RANGPUR,Non Govt.,127668,"DEULPARA, DEULPARA"
3225,CHAWKESABPUR COLLEGE,RANGPUR,Non Govt.,127488,CHANDANPAT
3226,BHENDA BARI COLLEGE,RANGPUR,Non Govt.,127941,BHENDABARI
3227,PAIRABANDH GOVT. BEGUM ROKEYA SMRITI COLLEGE,RANGPUR,Govt.,127666,BEGUM ROKEYA SMRITI
3228,CHATRA COLLEGE,RANGPUR,Non Govt.,127943,PIRGANJ
3229,RADHAKRISHNAPUR COLLEGE,RANGPUR,Non Govt.,127492,RADHA KRISHNAPUR
3230,KUTUBPUR COLLEGE,RANGPUR,Non Govt.,127235,"NATARAM, BADARGONJ"
3231,PEERGACHHA MAHILA COLLEGE,RANGPUR,Non Govt.,127770,PEERGACHHA
3232,BALARHAT ADARSHA DEGREE COLLEGE,RANGPUR,Non Govt.,127671,MITHAPUKUR
3233,MIRBAGH DEGREE COLLEGE,RANGPUR,Non Govt.,127359,MIRBAGH
3234,DEVI CHOWDHURANI DEGREE COLLEGE,RANGPUR,Non Govt.,127768,CHOWDHURANI
3235,BAKSHIGANJ DEGREE COLLEGE,RANGPUR,Non Govt.,127236,"AFTABABAD, BADARGANJ"
3236,BAIRATI DEGREE COLLEGE,RANGPUR,Non Govt.,127663,"BAIRATI HAT, MITHAPUKUR"
3237,KHALASHPIR GOVT. BANGABANDHU COLLEGE,RANGPUR,Govt.,127944,LAXIMPUR TAKURDAS
3238,AKHIRAHAT DEGREE COLLEGE,RANGPUR,Non Govt.,127667,"LALPUKUR, MITHAPUKUR"
3239,DELTA COMPUTER SCIENCE COLLEGE,RANGPUR,Non Govt.,,"R, K, ROAD, RANGPUR"
3240,GANGACHARA WOMEN'S DEGREE COLLEGE,RANGPUR,Non Govt.,127299,GANGACHARA
3241,EKARCHALI COLLEGE,RANGPUR,Non Govt.,127978,EKARCHALI
3242,RANGPUR LAW COLLEGE,RANGPUR,Non Govt.,,
3244,GOVT. TEACHERS' TRAINING COLLEGE,RANGPUR,Govt.,,"DHAP, LALKHUTHI"
3246,RANGPUR B. P. ED. COLLEGE,RANGPUR,Non Govt.,,
3247,PAKURIA SHARIF COLLEGE,RANGPUR,Non Govt.,132045,PAKURIA SHARIF
3248,HARAGACH MODEL DEGREE COLLEGE,RANGPUR,Non Govt.,127360,HARAGACH POUROSHAVA
3249,RAHIM UDDIN BHARASA WOMEN'S COLLEGE,RANGPUR,Non Govt.,127771,"PIRGACHHA, RANGPUR"
3250,CHHARAN COLLEGE,RANGPUR,Non Govt.,127670,CHHARAN
3251,LALDIGHI PIRPAL COLLEGE,RANGPUR,Non Govt.,127237,MONDOL PARA
3252,NORTHBENGAL INSTITUTE OF DEVELOPMENT STUDIES (NIDS),RANGPUR,Non Govt.,,"NIDS Bhaban, R. K Road"
3253,UPOMA INSTITUTE OF SCIENCE AND TECHNOLOGY,RANGPUR,Non Govt.,,"SADAR, RANGPUR"
3254,MADARGONJ DEGREE COLLEGE,RANGPUR,Non Govt.,127939,Badarganj
3255,RANGPUR INSTITUTE OF INFORMATION TECHNOLOGY,RANGPUR,Non Govt.,,"SADAR, RANGPUR"
3501,SHIBGANJ COLLEGE,THAKURGAON,Non Govt.,129313,"SHIBGANJ, SADAR"
3502,THAKURGAON GOVT. COLLEGE,THAKURGAON,Govt.,129305,THAKURGAON SADAR
3503,THAKURGAON GOVT. MAHILA COLLEGE,THAKURGAON,Govt.,129308,HAZIPARA
3504,RUHEA COLLEGE,THAKURGAON,Non Govt.,129304,RUHEA
3506,RANISANKAIL COLLEGE,THAKURGAON,Non Govt.,129071,RANISANKAIL
3507,GAREYA COLLEGE,THAKURGAON,Non Govt.,129310,"GARHEA, GAREYA"
3508,SALONDER COLLEGE,THAKURGAON,Non Govt.,129307,"SALONDER, SALONDER"
3509,PIRGANJ GOVT. COLLEGE,THAKURGAON,Govt.,128965,"PIRGANJ, PIRGANJ"
3510,BHULLI DEGREE COLLEGE,THAKURGAON,Non Govt.,129311,"BHULLY, BHULLY"
3511,ABDUR RASHID DEGREE COLLEGE,THAKURGAON,Non Govt.,129312,"FARABARI, FARABARI"
3512,D. N. COLLEGE,THAKURGAON,Non Govt.,128967,"NARAYANPUR, PIRGANJ"
3513,LAHIRI DEGREE COLLEGE,THAKURGAON,Non Govt.,128769,"JAWNIA, LAHIRI"
3514,RANISANKAIL WOMEN'S DEGREE COLLEGE,THAKURGAON,Non Govt.,129070,RANISANKAIL
3515,CHANDARIA DEGREE COLLEGE,THAKURGAON,Non Govt.,,KARNAI
3516,"K. B. COLLEGE, HORIPUR",THAKURGAON,Non Govt.,128889,KATHALDANGI
3517,GAZIRHAT DEGREE COLLEGE,THAKURGAON,Non Govt.,129073,"GAZIRHAT, BHORNIAHAT"
3519,JABARHAT COLLEGE,THAKURGAON,Non Govt.,128966,KARNAI
3520,THAKURGAON LAW COLLEGE,THAKURGAON,Non Govt.,,"Sadar, Thakurgoan"
3521,SAMIRUDDIN SMRITY COLLEGE,THAKURGAON,Non Govt.,128768,BALIADANGI
3522,THAKURGAON ROAD COLLEGE,THAKURGAON,Non Govt.,129309,"RAHIMANPUR,"
3523,NEKMARAD BANGABANDHU GOVERNMENT COLLEGE,THAKURGAON,Govt.,129072,"NEKMARAD, NEKMARAD"
3524,MOSLEMUDDIN DEGREE MOHABIDDALOY,THAKURGAON,Govt.,128848,JIBONPUR
3525,PIRGONJ MAHILA COLLEGE,THAKURGAON,Non Govt.,128968,PIRGONJ MAHILA COLLEGE
3526,LOHAGARA COLLEGE,THAKURGAON,Non Govt.,128970,"Pirganj, Thakurgaon"
3527,ABUL HOSSAIN SARKER COLLEGE,THAKURGAON,Non Govt.,129306,Thakurgaon Sadar
3528,THAKURGAON SPECIAL TEACHERS TRAINING COLLEGE,THAKURGAON,Non Govt.,2017,THAKURGAON
2701,GOVT. AZIZUL HAQUE COLLEGE,BOGRA,Govt.,119246,KAMARGARI
2702,GABTALI COLLEGE,BOGRA,Govt.,119546,GABTALI
2703,GOVT. NAZIR AKHTER COLLEGE,BOGRA,Govt.,119950,GORFOTEPUR
2704,ADAM DIGHI RAHIMUDDIN DEGREE COLLEGE,BOGRA,Non Govt.,119160,ADAMDIGHI
2705,BOGRA GOVT. MUJIBUR RAHMAN MAHILA COLLEGE,BOGRA,Govt.,119250,FULBARI
2707,GOVT. SHAH SULTAN COLLEGE,BOGRA,Govt.,119248,BOGRA
2708,SHIBGANJ GOVT. MOZAFFAR HOSSAIN COLLEGE,BOGRA,Govt.,119907,SHIBGANJ
2709,MAHASTHAN MAHISAWAR COLLEGE,BOGRA,Non Govt.,119908,MAHASTHAN
2710,NAMUJA DEGREE COLLEGE,BOGRA,Non Govt.,119253,"NAMUJA, BURIGONJ"
2711,SHERPUR GOVERNMENT COLLEGE,BOGRA,Govt.,119808,SREERAMPUR PARA
2712,"SYED AHMED COLLEGE, SUKHANPUKUR",BOGRA,Non Govt.,119548,SUKHANPUKUR
2713,SANTAHAR GOVT. COLLEGE,BOGRA,Govt.,119157,SANTAHAR
2714,NASRATPUR DEGREE COLLEGE,BOGRA,Non Govt.,119159,NASRATPUR
2715,KAHALU DEGREE COLLEGE,BOGRA,Govt.,119612,"KAHALOO, KAHALOO"
2716,DHUNAT DEGREE COLLEGE,BOGRA,Govt.,119401,"DHUNAT, BOGRA"
2717,SARIAKANDI COLLEGE,BOGRA,Non Govt.,119713,BALUAHATA
2718,CHANDAN BAISHA COLLEGE,BOGRA,Non Govt.,119714,CHANDANBAISHA
2719,DUP CHANCHIA MAHILA COLLEGE,BOGRA,Non Govt.,119470,DUPCHANCHIA
2720,BOGRA COLLEGE,BOGRA,Non Govt.,119249,NARULI DHAOWAPARA
